DPRIO Offset(hex) ,DPRIO Bit Offset ,Attribute Name ,Other DPRIO Offset (hex) ,Attribute Encoding ,DPRIO Encoding ,Block
,,,,cp_current_setting33,3'b101
,,,,cp_current_setting34,3'b110
,,,,cp_current_setting35,3'b000
,,,,cp_current_setting36,3'b001
,,,,cp_current_setting37,3'b010
,,,,cp_current_setting38,3'b011
,,,,cp_current_setting39,3'b100
,,,,cp_current_setting4,3'b100
,,,,cp_current_setting40,3'b101
,,,,cp_current_setting41,3'b110
,,,,cp_current_setting5,3'b101
,,,,cp_current_setting6,3'b110
,,,,cp_current_setting7,3'b000
,,,,cp_current_setting8,3'b001
,,,,cp_current_setting9,3'b010
,[5:3],RESERVED,,,,
,6,l_counter_enable,"",false,1'b1,atx_pll
,,,,true,1'b0
,7,RESERVED,,,,
106,0,regulator_bypass,"",reg_bypass,1'b1,atx_pll
,,,,reg_enable,1'b0
,1,cp_lf_order,"",lf_2nd_order,1'b0,atx_pll
,,,,lf_3rd_order,1'b1
,[3:2],cp_lf_3rd_pole_freq,"",lf_3rd_pole_setting0,2'b00,atx_pll
,,,,lf_3rd_pole_setting1,2'b01
,,,,lf_3rd_pole_setting2,2'b10
,,,,lf_3rd_pole_setting3,2'b11
,[5:4],lf_cbig_size,"118",lf_cbig_setting0,2'b00,atx_pll
,,,,lf_cbig_setting1,2'b01
,,,,lf_cbig_setting2,2'b11
,,,,lf_cbig_setting3,2'b11
,,,,lf_cbig_setting4,2'b11
,6,clk_divider,"",div2_off,1'b0,hssi_refclk_divider
,,,,div2_on,1'b1
,7,vcm_pup,"",pup_off,1'b0,hssi_refclk_divider
,,,,pup_on,1'b1
107,0,sel_pldclk,"",iqclk_sel_lvpecl,1'b0,hssi_refclk_divider
,,,,iqclk_sel_pldclk,1'b1
,1,RESERVED,,,,
,[3:2],ref_clk_div,"",1,2'b00,atx_pll
,,,,2,2'b01
,,,,4,2'b10
,,,,8,2'b11
,4,dsm_mode,"",dsm_mode_integer,1'b0,atx_pll
,,,,dsm_mode_phase,1'b1
,5,enable_hclk,"",hclk_disabled,1'b0,atx_pll
,,,,hclk_enable,1'b1
,6,clkbuf_sel,"",high_vcm,1'b1,hssi_refclk_divider
,,,,low_vcm,1'b0
,7,RESERVED,,,,
108,[2:0],l_counter,"",1,3'b000,atx_pll
,,,,16,3'b100
,,,,2,3'b001
,,,,4,3'b010
,,,,8,3'b011
,3,d2a_voltage,"11A",d2a_disable,1'b0,atx_pll
,,,,d2a_setting_0,1'b1
,,,,d2a_setting_1,1'b1
,,,,d2a_setting_2,1'b1
,,,,d2a_setting_3,1'b1
,,,,d2a_setting_4,1'b1
,,,,d2a_setting_5,1'b1
,,,,d2a_setting_6,1'b1
,,,,d2a_setting_7,1'b1
,[7:4],RESERVED,,,,
109,[7:0],m_counter,"",m_counter[7:0],DIRECT MAPPED,atx_pll
10A,[2:0],underrange_voltage,"",under_setting0,3'b000,atx_pll
,,,,under_setting1,3'b001
